Id,SalePrice
2735,143625.92106129118
2736,143736.10567649937
2737,121850.00149946599
2738,134672.5705403521
2739,159188.5243477118
2740,138905.30517765603
2741,142469.7935234288
2742,153379.71375398175
2743,159330.11734257464
2744,165106.26929289737
2745,139294.92266696837
2746,139089.8629146658
2747,148672.1646643838
2748,126770.68580713497
2749,129845.32194584128
2750,130215.77956000157
2751,138164.66147369373
2752,194686.82984897454
2753,143832.53211140246
2754,204110.68791169734
2755,134328.24001851687
2756,93568.3036420074
2757,64420.6087842091
2758,92256.57086108573
2759,161490.36581476787
2760,114022.88549798916
2761,145917.61101852212
2762,145323.9115120988
2763,186272.65965314626
2764,145041.19012826783
2765,286341.28122686245
2766,134017.1488642325
2767,87011.91640123117
2768,128605.54911224617
2769,132036.47333680582
2770,138324.98534035508
2771,106604.29640294296
2772,113486.68820098157
2773,165256.97247597168
2774,144256.64681661388
2775,111458.23098490779
2776,138955.6156950738
2777,151131.0305518572
2778,102312.82026443935
2779,121839.7172894538
2780,92839.42475535946
2781,97602.37590679977
2782,95645.42232742441
2783,99116.31741239682
2784,125754.99713883479
2785,137403.18682258404
2786,66630.11512682076
2787,125945.7483430808
2788,71261.59231236442
2789,166474.08694654968
2790,95506.31697638283
2791,114453.51495392769
2792,60613.26544648981
2793,159171.9107127961
2794,93254.36703806557
2795,123804.75352688943
2796,99768.11911063503
2797,199679.0769062466
2798,101161.02938620953
2799,111977.47244291124
2800,67024.6215710394
2801,103948.6679242606
2802,132059.6595648794
2803,166181.4918758056
2804,127992.58404910457
2805,97754.40239085487
2806,82664.96941643648
2807,163154.29938219802
2808,146479.63609114528
2809,133682.85485436593
2810,127216.45898145268
2811,154154.3242210055
2812,161783.74177848792
2813,146371.71504165354
2814,148433.08980226028
2815,97863.41054694158
2816,241147.68335574854
2817,156460.50867351197
2818,135121.4632072157
2819,166688.03731555483
2820,141017.3691898059
2821,106556.03184685291
2822,193364.92200017927
2823,346121.3695876216
2824,182015.53683130315
2825,143673.4724178986
2826,137191.82344179106
2827,139365.38930536533
2828,206318.3288020828
2829,213877.5201493715
2830,227468.3048958641
2831,169744.53565967246
2832,254084.5725859378
2833,295343.0420622825
2834,222012.3372146035
2835,218542.06448079628
2836,191970.09715819499
2837,152977.80746157555
2838,150972.94064911394
2839,174442.5605096263
2840,205075.40786982077
2841,203149.2550156762
2842,233203.0408413202
2843,149031.19659252436
2844,168719.47602804573
2845,126434.92392963226
2846,207646.344186602
2847,203913.69375799972
2848,216484.77797034278
2849,197307.78865619237
2850,283930.4602232812
2851,222383.27093147227
2852,240172.5987562588
2853,244290.46865134477
2854,141510.51123719546
2855,201579.98682473702
2856,202451.02981954557
2857,186785.6374745053
2858,206992.96797898103
2859,116548.21043615116
2860,122648.1708424922
2861,125969.21403627534
2862,192214.8430039034
2863,125762.71441328227
2864,242533.2458602679
2865,140935.39557820625
2866,138736.6260669599
2867,100597.51420365501
2868,94566.67630921405
2869,106566.61906762909
2870,124225.86987299519
2871,83800.85329577616
2872,53461.07892654955
2873,101439.45453272545
2874,135494.23701018217
2875,117705.84814232943
2876,164771.45868536603
2877,148972.4921273365
2878,169016.8913187972
2879,142447.78617449212
2880,104166.26051802811
2881,146933.4537657403
2882,173303.47228160885
2883,192941.46667640092
2884,199943.49085828077
2885,191252.46627224464
2886,233991.84385908148
2887,93246.19314501784
2888,140499.62412134092
2889,58927.678755156056
2890,78321.67690697355
2891,138162.2793427742
2892,48030.93789819758
2893,84890.27847771523
2894,63485.95075634816
2895,327747.42615878326
2896,275959.5712551868
2897,201526.9533206655
2898,150156.8663503914
2899,208237.99313932238
2900,162266.31466099003
2901,211898.9614474552
2902,188840.9447371062
2903,336275.8822933005
2904,361302.40840847476
2905,101522.08847806457
2906,193706.51250084167
2907,113169.10533461857
2908,131320.8668333737
2909,146869.71860900076
2910,80451.02512427009
2911,83586.57987807818
2912,147248.17610510282
2913,81809.60739950946
2914,80163.16227113637
2915,87729.24567776555
2916,82790.47004736091
2917,158496.90192760248
2918,117047.62240764464
2919,224639.7993517882
